user_id,user_name,review_text,helpful_votes,funny_votes,recommendation,date_posted
76561198837708981,Jubei K Fez,"Update: 9-28-2024   I've been playing for quite some time now. I can't remember when I made my first review, but bugs fixes are only just happening, and I don't know if the bugs are getting fixed. Base game is still free, purchase packs on sale at your own risk. S4 is doing login rewards now..... Buyer beware! I enjoy playing the game, but I can't in good conscience recommend this game or any of it's DLCs because of all the bugs that still exist, even in the base game. On the plus side, base game is free, so I guess I can recommend installing the base game. There's a lot of little bugs that make the game borderline unbearable to play.... Build mode works fine, though, after you tweek the camera files to eliminate the camera drift in the Sims 3 camera mode. It took me 3 hours testing the code to get it just right..... So, I guess I can recommend base game for the build mode alone... With a lot of CC Mods.... And CAS is fun, too.",4,0,-1,"July 20, 2023"
Lunasun,Lunasun,"The game being free now is just a way to get more people dragged into this longterm scam. Things that should have been in the base game are behind a paywall (parenthood, pets, laundry, nails, etc.) and anything new that comes out is usually going to be tossed behind that paywall as well. New clothes? Items? Actions? Get it in a new pack for $20!! ♥♥♥♥♥♥♥♥. For that reason alone the customization runs super thin and is pretty ass, you would be better off modding the game instead for new ♥♥♥♥. Or in fact, time is better used to wait for life simulator alternatives that aren't trying to swallow your bank account whole over scraps in their broken ass game. For example, Paralives. Literally just do yourself a favor and wait for Paralives, go support their development instead. Or if you really are impatient like me, get this game and mod it to Hell and back until something better comes out. Don't feed this greedy ♥♥♥♥.",4,0,-1,"November 27, 2022"
Brunwick,Brunwick,"Pay me Simulator, Nothing in vanilla everything must have is DLC why do you even sell the game then make it free at least... such a funny aproach for money against sims fans. shame.... if i want to buy all the DLC's they made i have to pay my all montly income...",5,0,-1,"July 19, 2022"
Makimalove,𝓜𝓪𝓴𝓲𝓶𝓪,this game has more dlcs than i have reasons to live,5,7,-1,"August 16, 2023"
ksiekHNB,KsiekHNB,joe Biden🗿,7,6,1,"February 7, 2022"
ciupurisgay,Ciupur,why so many dlcs >:c,5,0,-1,"June 18, 2021"
lazmine,yokamazuri,i cannot stop playing this game no matter how bad it gets and no matter how much money EA steals from me for stuff that is way to expensive for what it is. 10/10 would buy again,4,2,1,October 8
hookdelivery,Hook Delivery,"In every way inferior to Sims 3. The base game lacks core components which are sold seperately as ""Stuff"" DLCs. It's basically just Sims 3 with a worse Job system, no open world (therefore less content) and hilariously expensive expansions. When going into a next generation of your franchise you should at least include the ""best"" of the earlier generations in the base game. Prime example is the Seasons DLC. Four season should be in the base game and not sold for a price of feakin $40. The ""full"" game costs you about $700 total. I'm truly sorry for young teens and their parents who get trapped in the ""Hey, it's just $10 for some more STUFF""- cylce. But what can you expect from E(xploitation)Arts.",7,0,-1,"July 6, 2021"
foxbrier,Foxbrier,"I'm a long time Sims fan (since 2002). I bought Sims 4 when it first came out and sold it in favor of staying with Sims 3. Recently, I've given Sims 4 another go, and I just have to say I was right the first time. Sims 4 is crazy buggy. Sims refusing to stay asleep, refusing to eat, not cooking (the command never even appears after I select which food), livestock disappearing at the fair, being stuck in place for hours at a time... The most mind blowing part is resetting a sim/object doesn't always work. Teleporting them doesn't always work. Canceling actions doesn't always work. I have no mods. This is straight vanilla. Even as a free game, it's not worth it. The expansions especially aren't worth it.",7,0,-1,January 7
76561197980384654,Meadowbrook,"(This review was done for the werewolf pack originally, but that review applies for the base game since it's free) Personally like the werewolf pack, but after getting a look at all of EA's ""offers"" for sims 4, you're obviously getting ripped off. They essentially took at the stuff expacs from sims 3, broke them apart, charged you full retail and expected you to pay a single pack, 3-5 times over. Supernatural pack was like, werewolf, vampires, fairies, mages and a metric tonne of cool spooky stuff at a reasonable collective package, but now everything is stripped down individually to raep your wallet. Unless you get some INSANE sale, find some resellers, EA stops being stupid or you straight up find a torrent, do not buy this stuff at full price, these are exploitative whale rates and EA knows EXACTLY what they're doing to you, lol. Shame, the little sliver I got for werewolf and the base game is alright, but there is no way I'm going to get anything else at these extortionist rates, sorry man, not in this economy, I'm barely holding on financially as well. Got my werewolf with the 'anti capitalist trait', yeah, get out of here EA, lol. You scummy ♥♥♥♥♥ know exactly what you're doing.",6,0,-1,"October 19, 2022"
76561198151269006,Vargon Von Buttface,"broken game supplied by a greedy company. really sick of having a game be destroyed by corporate greed and micro transaction for basic game functions, not to mention the lack of bug fixes. stop adding things to the game, and charging players for it, and start fixing the problems that remain in the game. been a loyal player since the sims 1. sad to see the state of the franchise end up like this.",5,0,-1,October 1
76561198085849042,Tide,"The game is fun to begin with but wears off quickly to the point you'd want expansion packs, however none of the expansion packs add enough content to warrant how much they cost - some being £35 which is probably $50. To buy all the expansion packs would cost over £750 which is close to $1000 I'd imagine. EA",4,0,-1,"July 15, 2021"
theancient1,TheAncientOne,"If you are one of the few that have a D isgusting L oad of C ash then Sims 4 can be an ok experience. Barebones the game is very lackluster and in reality even the complete game with EP's, SP's etc.. is pretty much the same BS as you once had to purchase since the first Sims. I find it hilarious that so many enjoy being milked over and over again. I get any company has to make money, but the effort EA puts into bending its' customers over is astonishing. I mean, I guess you can argue they made the base game free, yada.. yada... yada.... but truth be sold it is a mere ploy to hook people into getting the addon content to extend their game a little further and looking at the content available its D efinately L otsa C ash worth of addons. What's next, monthly or yearly subscription to play Sims? I mean why not, Ubi$haFT is doing it with Rocksmith+. Welcome to the new age of gaming where you no longer own the game you purchase, you just have a ""license"" that allows you to ""use"" the software however they see fit and not play it how you see fit in which they can revoke entirely at their own discretion. It's sad that so many are honestly ok with this being normal, as normal as the prolonged Early Access games getting a free pass for sometimes even years (*cough* 7 Days to Lie) because, it is an EA game, its going to have bugs.. Early Access lost its' meaning a long time ago but thats another rant altogether. They call it a digital age, but reality is it is an easier way for companies to screw you... and yes, I pin it on the publisher. I miss the days when no game required ""x game launcher"" to play it. Want to play an EA title on Steam, you need Origin. All the addons and not a single bottle of lube in an SP for making it easier to handle.",10,0,-1,"October 19, 2022"
76561199104099879,kenchel94,expansion  too expensive,8,0,-1,"November 28, 2023"
SlikRick,={cXn}= SlikRick,Best Sims Game Yet.. But that Price tag EA's BS makes me unable to recommend this.,0,0,-1,"March 27, 2022"
KJK_Steam,KJK,"As no one is gonna read this anyways, ima just say im straight(:",15,8,1,"April 13, 2023"
ChillEgg,Chill,ngl boring af,6,0,-1,"October 21, 2022"
76561198843756258,connorthecomedian2,Congratulations EA Games! You recived a review. The positive review DLC is available for $39.99.,8,7,-1,"June 4, 2021"
therealwuka,TheRealWuka,"The base game feels more like a demo than an actual, complete, fleshed out game.",6,0,-1,February 9
